"ChassisID","BoltPattern","Hubbore","HubboreRear","MaxWheelLoad","Nutorbolt","NutBoltThreadType","NutBoltHex","BoltLength","Minboltlength","Maxboltlength","NutBoltTorque","AxleWeightFront","AxleWeightRear","TPMS"
"8687","5x112","57.1","","1573","bolt","M14x1.5","17","28.00","30","27","107","","","on"
"8695","5x120","72.6","","1386","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8696","5x120","72.6","","1386","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8697","5x120","72.6","","1386","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8698","5x108","63.4","0.00","1480","bolt","M14x1.5","19","31.00","29","33","103","0","0","on"
"8699","5x114.3","66.1","","1287","nut","M12x1.25","21","","","","97","","","on"
"8702","6x135","87.1","0.00","920","nut","M14x1.5","21","","0","0","150","0","0","on"
"8704","6x205","161","","2970","nut","M14x1.5","19","","","","111","","","on"
"8705","5x130","71.5","","1331","bolt","M14x1.5","17","35.00","34","37","95","990","1210","on"
"8708","5x115","70.2","0.00","1375","nut","M12x1.5","19","","0","0","110","0","0","on"
"8709","5x108","63.4","0.00","1485","nut","M14x1.5","19","","0","0","103","0","0","on"
"8715","5x108","63.4","","1210","nut","M12x1.5","19","","","","100","","","on"
"8716","5x120","72.6","0.00","1298","bolt","M14x1.25","17","27.00","26","30","103","0","0","on"
"8717","4x114.3","70.6","0.00","1320","nut","1/2 UNF","19","","0","0","85","0","0",""
"8718","5x112","66.7","0.00","1111","bolt","M14x1.25","17","28.00","27","30","103","1040","940","on"
"8719","5x112","66.7","0.00","1111","bolt","M14x1.25","17","28.00","27","30","103","1040","940","on"
"8720","5x127","71.5","0.00","1460","nut","1/2 UNF","19","","0","0","95","1259","1452","on"
"8721","5x112","66.7","0.00","1419","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8722","5x114.3","68.1","0.00","1320","nut","M14x2.0","22","","0","0","81","0","0","on"
"8723","5x112","66.7","0.00","1419","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8724","5x112","66.7","0.00","1805","bolt","M14x1.5","17","30.00","29","32","103","0","0","on"
"8725","5x112","66.7","","1723","bolt","M14x1.5","17","30.00","29","33","103","","","on"
"8726","5x114.3","67.1","","1111","bolt","M14x1.5","22","32.00","31","34","74","900","1100","on"
"8727","5x114.3","67.1","","1212","bolt","M14x1.5","22","28.00","28","30","74","","","on"
"8728","5x114.3","67.1","0.00","1540","nut","M12x1.5","21","","0","0","74","0","0","on"
"8739","5x114.3","60.1","","1320","nut","M12x1.5","21","","","","76","","","on"
"8740","5x127","71.5","0.00","1460","nut","M14x1.5","19","","0","0","130","1259","1452","on"
"8742","5x114.3","64.1","","1309","nut","M12x1.5","19","","","","80","","","on"
"8743","5x112","66.6","0.00","1850","bolt","M14x1.5","17","30.00","29","33","96","0","0","on"
"8744","5x114.3","60.1","","1320","nut","M12x1.5","21","","","","76","","","on"
"8745","5x120","60.1","0.00","1364","nut","M14x1.5","21","","0","0","105","0","0","on"
"8746","5x120","60.1","","1525","nut","M14x1.5","21","","","","103","","","on"
"8747","5x112","66.7","0.00","1562","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8748","5x112","66.7","0.00","1430","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8749","5x114.3","67.1","","1067","nut","M12x1.5","21","","","","80","","","on"
"8750","5x120","60.1","0.00","1364","nut","M14x1.5","21","","0","0","105","0","0","on"
"8752","5x114.3","67.1","","1232","nut","M12x1.5","21","","","","65 to 80","","","on"
"8753","5x114.3","70.6","","1375","nut","M14x1.5","19","","","","150","","","on"
"8754","5x112","66.6","0.00","1408","bolt","M14x1.5","17","28.00","27","30","103","0","0","on"
"8756","5x108","63.4","","1430","bolt","M14x1.5","19","28.00","27","30","103","1290","1310","on"
"8757","5x120.65","70.3","0.00","1100","nut","M12x1.5","19","","0","0","100","0","0","on"
"8758","5x114.3","66.1","0.00","1385","nut","M12x1.25","21","","0","0","98","0","0","on"
"8759","5x120","72.6","","1353","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8760","6x139.7","77.8","0.00","1980","nut","M14x1.5","22","","0","0","130","0","0","on"
"8761","5x115","70.3","0.00","1331","nut","M12x1.5","19","","0","0","100","0","0","on"
"8762","5x130","71.5","0.00","1496","bolt","M14x1.5","19","30.00","29","33","95","1275","1420","on"
"8765","6x139.7","78.3","","1839","nut","M14x1.5","22","","","","140","1633","1672","on"
"8769","5x108","63.4","0.00","1470","nut","M14x1.5","19","","0","0","92","0","0","on"
"8770","4x100","66.1","0.00","825","nut","M12x1.25","21","","0","0","83","825","760","on"
"8771","5x114.3","56.1","0.00","1210","nut","M12x1.25","19","","0","0","89","0","0","on"
"8772","5x112","57.1","","1045","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8773","5x108","63.4","","1298","nut","M12x1.5","19","","","","92","","","on"
"8774","5x108","63.4","","1298","nut","M12x1.5","19","","","","92","","","on"
"8775","5x114.3","64.1","","1309","nut","M12x1.5","19","","","","80","","","on"
"8776","5x114.3","70.6","","1250","nut","1/2 UNF","19","","","","85 to 105","","",""
"8777","5x139.7","77.8","0.00","1980","nut","M14x1.5","22","","0","0","130","0","0","on"
"8778","5x114.3","64.1","","1441","nut","M12x1.5","19","","","","80","","","on"
"8779","5x120","72.6","0.00","1265","bolt","M14x1.25","17","27.00","26","30","103","0","0","on"
"8780","5x114.3","67.1","","1210","bolt","M14x1.5","22","28.00","27","30","74","998","1330","on"
"8781","5x112","57.1","","830","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"8782","5x112","57.1","","830","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"8783","5x114.3","67.1","","1595","nut","M12x1.5","21","","","","65 to 80","","","on"
"8784","5x114.3","67.1","","1595","nut","M12x1.5","21","","","","65 to 80","","","on"
"8785","5x112","57.1","","1375","bolt","M14x1.5","17","28.00","27","30","103","","","on"
"8786","5x112","66.5","","1287","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8787","5x112","66.5","","1298","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8788","6x139.7","78.1","","1839","nut","M14x1.5","22","","","","140","","","on"
"8789","6x139.7","78.1","0.00","1839","nut","M14x1.5","22","","0","0","140","0","0","on"
"8791","6x139.7","78.1","0.00","1839","nut","M14x1.5","22","","0","0","140","0","0","on"
"8792","5x120","72.6","","1393","bolt","M14x1.25","17","28.00","27","30","103","","","on"
"8793","6x120","67.1","0.00","1738","nut","M14x1.5","21","","0","0","100","0","0","on"
"8794","5x108","63.4","","1430","nut","M14x1.5","19","","","","100","","","on"
"8796","6x139.7","93.1","0.00","1928","nut","M12x1.5","21","","0","0","120","0","0","on"
"8798","5x114.3","67.1","","1595","nut","M12x1.5","21","","","","75","","","on"
"8799","5x114.3","67.1","","1595","nut","M12x1.5","21","","","","75","","","on"
"8800","5x108","63.4","0.00","1470","nut","M14x1.5","19","","0","0","92","0","0","on"
"8802","5x112","57.1","","830","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"8803","5x112","57.1","","830","bolt","M14x1.5","17","30.00","29","33","96","","","on"
"8804","5x114.3","56.1","0.00","1210","nut","M12x1.25","19","","0","0","89","0","0","on"
"8805","4x100","56.1","0.00","350","nut","M12x1.5","19","","0","0","81","0","0",""
"8806","5x112","66.6","0.00","1672","bolt","M14x1.5","17","32.00","31","34","89","0","0","on"
"8808","5x112","66.7","0.00","1419","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8810","5x114.3","60.1","","1320","nut","M12x1.5","21","","","","76","","","on"
"8812","5x120","67.1","","1177","nut","M14x1.5","19","","","","100","","","on"
"8814","5x112","66.7","0.00","1496","bolt","M14x1.25","17","28.00","27","30","103","1340","1560","on"
"8815","5x112","66.7","0.00","1496","bolt","M14x1.25","17","28.00","27","30","103","1340","1560","on"
"8817","5x130","71.5","0.00","1496","bolt","M14x1.5","19","30.00","29","33","118","1275","1420","on"
"8818","5x100","56.1","","1221","nut","M12x1.25","19","","","","74 to 89","","","on"
"8819","5x114.3","70.6","","1375","nut","M14x1.5","19","","","","150","","","on"
"8820","5x112","66.5","","1382","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8821","5x112","66.5","0.00","2079","bolt","M14x1.5","19","37.00","36","39","118","0","0","on"
"8822","5x112","66.7","0.00","1921","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8823","5x130","71.5","0.00","2079","bolt","M14x1.5","19","37.00","36","39","118","0","0","on"
"8824","5x114.3","67.1","","1320","nut","M12x1.5","21","","","","75","","","on"
"8825","5x108","63.4","","1324","nut","M12x1.5","19","","","","75","","","on"
"8826","5x114.3","60.1","0.00","1496","nut","M12x1.5","21","","0","0","76","0","0","on"
"8827","5x112","66.6","","1210","bolt","M14x1.5","17","28.00","27","30","96","","","on"
"8828","5x112","66.6","","1180","bolt","M14x1.5","17","28.00","27","30","133","","","on"
"8829","5x112","66.6","0.00","1459","bolt","M14x1.5","17","30.00","29","33","103","0","0","on"
"8830","5x112","66.6","0.00","1459","bolt","M14x1.5","17","30.00","29","33","103","0","0","on"
"8831","5x112","66.6","0.00","1408","bolt","M14x1.5","17","28.00","27","30","96","0","0","on"
"8832","5x112","66.6","","1408","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"8833","5x112","66.6","","1364","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"8834","5x112","66.6","","1364","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"8835","5x112","66.6","","1364","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"8836","5x112","66.6","","1364","bolt","M14x1.5","17","28.00","27","30","88","","","on"
"8837","5x112","57.1","","1283","bolt","M14x1.5","17","28.00","27","30","103","","","on"
"8838","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","115","0","0","on"
"8839","5x115","71.5","0.00","1386","nut","M14x1.5","21","","0","0","115","0","0","on"
"8841","5x114.3","60.1","","1264","nut","M12x1.5","21","","","","76","","","on"
"8842","5x120","67.1","0.00","1331","nut","M14x1.5","22","","0","0","110","0","0","on"
"8843","5x112","66.5","","1331","bolt","M14x1.5","17","28.00","27","30","89","","","on"
"8844","5x114.3","67.1","","1111","bolt","M14x1.5","22","32.00","31","34","74","900","1100","on"
"8845","6x120","67.1","0.00","1738","nut","M14x1.5","21","","0","0","100","1410","1300","on"
"8846","5x114.3","64.1","","1309","nut","M12x1.5","19","","","","80","","","on"
"8847","5x108","63.4","","1298","nut","M12x1.5","19","","","","92","","","on"
"8848","5x108","63.4","","1324","nut","M12x1.5","19","","","","75","","","on"
"8849","5x120","72.6","","1980","nut","M14x1.5","22","","","","103","","","on"
"8850","6x139.7","78.1","0.00","1839","nut","M14x1.5","22","","0","0","140","0","0","on"
"8851","5x112","66.6","","1180","bolt","M14x1.5","17","28.00","27","30","133","","","on"
"8852","5x112","66.6","","1180","bolt","M14x1.5","17","28.00","27","30","133","","","on"
"8853","5x112","66.6","","1180","bolt","M14x1.5","17","28.00","27","30","133","","","on"
"8854","5x112","66.6","0.00","1850","bolt","M14x1.5","17","30.00","29","33","96","0","0","on"
"8855","6x205","161","0.00","2500","nut","M14x1.5","22","","0","0","177","0","0","on"
"8856","6x205","161","0.00","2970","nut","M14x1.5","22","","0","0","177","0","0","on"
"8858","5x114.3","60.1","","1276","nut","M12x1.5","21","","","","76","","","on"
"8859","5x114.3","60.1","0.00","1375","nut","M12x1.5","21","","0","0","76","0","0","on"
"8861","5x112","66.7","0.00","1419","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8862","5x127","71.5","0.00","1595","nut","M14x1.5","19","","0","0","130","1259","1452","on"
"8863","5x127","71.5","","1472","nut","1/2 UNF","19","","","","95","","","on"
"8864","5x114.3","70.1","0.00","836","nut","M14x1.5","21","","0","0","129","0","0","on"
"8865","5x112","66.5","0.00","1474","bolt","M14x1.5","19","29.00","28","33","96","0","0","on"
"8866","5x130","71.56","0.00","1705","bolt","M14x1.5","17","28.00","27","30","107","0","0","on"
"8867","5x112","66.5","0.00","1723","bolt","M14x1.25","17","30.00","29","33","96","0","0","on"
"8868","5x112","66.7","0.00","1672","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8869","5x112","66.5","0.00","1144","bolt","M14x1.5","17","27.00","26","30","89","0","0","on"
"8870","5x112","66.7","0.00","1678","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8871","5x112","66.5","0.00","924","bolt","M14x1.25","17","30.00","29","33","103","0","0","on"
"8872","5x112","66.5","0.00","924","bolt","M14x1.25","17","30.00","29","33","103","0","0","on"
"8873","5x120","60.1","0.00","1364","nut","M14x1.5","21","","0","0","105","0","0","on"
"8874","5x114.3","67.1","0.00","1463","nut","M12x1.5","21","","0","0","80 to 93","0","0","on"
"8875","5x114.3","60.1","","1265","nut","M12x1.5","21","","","","76","","","on"
"8876","5x112","66.6","0.00","1287","bolt","M14x1.5","17","28.00","27","30","96","0","0","on"
"8877","5x112","66.6","0.00","1287","bolt","M14x1.5","17","28.00","27","30","96","0","0","on"
"8878","5x112","66.6","0.00","1287","bolt","M14x1.5","17","28.00","27","30","96","0","0","on"
"8879","5x114.3","67.1","0.00","1155","nut","M12x1.5","21","","0","0","65 to 80","0","0","on"
"8880","5x120","64.1","0.00","1188","nut","M14x1.5","19","","0","0","80","0","0","on"
"8882","5x114.3","67.1","","1166","nut","M12x1.5","21","","","","81","","","on"
"8883","5x100","54.1","","1122","nut","M12x1.5","21","","","","76","","","on"
"8885","5x108","63.4","","1375","bolt","M14x1.5","19","28.00","27","30","103","1260","1290","on"
"8886","5x115","70.2","0.00","1375","nut","M12x1.5","19","","0","0","110","0","0","on"
"8887","5x112","66.7","0.00","1672","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8889","5x120","72.6","0.00","1298","bolt","M14x1.25","17","27.00","26","30","103","0","0","on"
"8891","5x120","72.6","0.00","1298","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8892","5x120","72.6","0.00","1298","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8893","5x120","72.6","0.00","1298","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8894","5x120","72.6","0.00","1298","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8895","5x112","66.7","0.00","1430","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8896","5x108","63.4","0.00","1320","nut","M12x1.5","19","","0","0","100","0","0","on"
"8897","5x114.3","67.1","0.00","1566","nut","M12x1.5","21","","0","0","81","0","0","on"
"8898","6x130","84.1","","2673","bolt","M14x1.5","22","35.00","34","37","133 alloy rims, 177 steel rims","","","on"
"8900","5x108","63.4","","1430","nut","M14x1.5","21","","","","81","1300","1145","on"
"8903","5x112","66.6","","1180","bolt","M14x1.5","17","28.00","27","30","133","","","on"
"8904","5x112","66.6","","1180","bolt","M14x1.5","17","28.00","27","30","133","","","on"
"8905","5x112","66.6","","1180","bolt","M14x1.5","17","28.00","27","30","133","","","on"
"8906","6x120","66.9","0.00","1738","nut","M14x1.5","21","","0","0","100","1410","1300","on"
"8907","5x120.65","70.3","0.00","1430","nut","M12x1.5","19","","0","0","100","0","0",""
"8908","5x112","66.7","0.00","1419","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8910","5x112","66.7","0.00","1496","bolt","M14x1.25","17","28.00","27","30","103","1340","1560","on"
"8911","8x210","124","","2310","nut","M14x1.5","22","","","","140","","","on"
"8912","8x180","117","","2090","nut","M14x1.5","22","","","","140","","","on"
"8913","8x180","124","","3300","nut","M14x1.5","22","","","","140","","","on"
"8916","5x114.3","66.1","","1320","nut","M12x1.25","21","","","","83","","","on"
"8918","5x112","66.6","0.00","2200","bolt","M15x1.25","17","30.00","45","33","118","0","0","on"
"8919","5x120.65","70.3","0.00","1320","nut","1/2 UNF","19","","0","0","75","0","0",""
"8920","5x120.65","70.3","0.00","1320","nut","1/2 UNF","19","","0","0","75","0","0",""
"8921","5x120.65","70.3","0.00","1320","nut","1/2 UNF","19","","0","0","75","0","0",""
"8922","5x120.65","70.3","0.00","1364","nut","1/2 UNF","19","","0","0","75","0","0",""
"8924","5x120.65","70.3","0.00","1386","nut","M12x1.5","19","","0","0","100","0","0","on"
"8925","5x127","78.1","0.00","1364","nut","1/2 UNF","19","","0","0","100","0","0",""
"8926","5x120.65","70.3","0.00","1320","nut","7/16 UNF","19","","0","0","75","0","0",""
"8927","5x112","66.7","0.00","1386","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8928","5x112","66.7","0.00","1386","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8929","5x112","66.7","0.00","1562","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8930","5x112","57.1","0.00","1305","bolt","M14x1.5","17","30.00","29","33","88","0","0","on"
"8931","5x114.3","70.5","0.00","1507","nut","M14x1.5","22","","0","0","100","0","0","on"
"8933","5x114.3","70.5","0.00","1507","nut","M14x1.5","19","","0","0","100","0","0","on"
"8934","5x114.3","67.1","","1320","nut","M12x1.5","21","","","","65 to 80","","","on"
"8935","6x180","139","0.00","2750","nut","M14x2.0","22","","0","0","148","0","0","on"
"8936","5x120","67.1","0.00","1221","nut","M14x1.5","19","","0","0","100","0","0","on"
"8938","5x112","66.7","0.00","1672","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8939","5x112","66.7","0.00","1921","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8940","5x112","66.7","0.00","1921","bolt","M14x1.25","17","28.00","27","30","103","0","0","on"
"8942","5x100","56.1","0.00","1100","nut","M12x1.25","19","","0","0","89","0","0","on"
"8943","5x112","66.5","0.00","924","bolt","M14x1.25","17","30.00","29","33","103","0","0","on"
"8944","5x114.3","67.1","0.00","875","bolt","M14x1.5","22","28.00","27","30","74","0","0","on"
"8945","Racing Nut","67.1","0.00","1210","nut","00","0","","0","0","265","0","0","on"
"8947","5x112","66.6","0.00","1850","bolt","M14x1.5","17","30.00","29","33","96","0","0","on"
